t,wx,wy,wz
17.330000000000002,-0.006797291522294884,0.1877566250265104,-0.028363246004034948
17.34,-0.006801917317650413,0.7730405693629632,0.27870665668060435
17.35,-0.006806447856951438,0.507204581687689,-0.4056921177474495
17.36,-0.006810886715750424,0.1782357905014599,-0.5857454458115543
17.37,-0.0068152376971549675,-0.17951348288687757,0.633733492359035
17.38,-0.006819504815748948,0.42668127370966874,0.568419434015174
17.39,-0.006823692290957147,0.2655580143658657,1.408925291561778
17.400000000000002,-0.0068278045289903,0.4905340321341181,0.31102100929978904
17.41,-0.006831846111599427,0.6059792625534246,0.22098422072654106
17.42,-0.006835821778670684,0.49002053053545475,0.6648409788444426
17.43,-0.006839736414554562,0.7803955057736199,1.3262572694182557
17.44,-0.006843595035239933,0.10754035618264733,0.06081085830876626
17.45,-0.006847402774407982,0.5378259654765103,0.5636284794786729
17.46,-0.006851164864464334,0.11086721031139109,0.4187557858042819
17.47,-0.006854886622877212,0.041064764147069464,0.6835965661716976
17.48,-0.006858573437893473,1.0085594252878678,-0.07613896603010406
17.490000000000002,-0.006862230754910208,0.7385740346216552,0.7095598520257433
17.5,-0.006865864058317666,0.29854353370702413,0.24813246611908113
17.51,-0.006869478856638989,0.027606654851464803,-0.6971906199722435
17.52,-0.006873080669889186,0.2514444615773963,0.20210683556141412
17.53,-0.006876675014827884,-0.07357662392980133,0.1945857362357225
17.54,-0.006880267385571166,0.6087211818897992,0.15926262842011507
17.55,-0.0068838632467408175,0.7289726895051185,0.8530511218337379
17.56,-0.006887468012764544,0.11053069787381022,0.7767630387261893
17.57,-0.00689108703888836,0.47583671273555,-0.14270167043701587
17.580000000000002,-0.006894725604911429,0.5035549601682912,0.820060129917467
17.59,-0.006898388905071098,-0.33781391991877757,-0.028641834974044045
17.6,-0.0069020820292126145,0.16669614951621847,-0.3746251674311222
17.61,-0.006905809958599487,0.3187066364306518,0.21131066996616
17.62,-0.0069095775471609356,0.563975692579742,0.036138959303896656
17.63,-0.006913389516453488,-0.23772718617399657,0.5311959226860603
17.64,-0.006917250438431973,-0.2757947847575636,0.32216423121325066
17.650000000000002,-0.006921164731028755,0.5435973623406078,1.5298393369683865
17.66,-0.006925136644043002,0.5708131005550199,0.019262938703498378
17.67,-0.0069291702522753865,0.2609817584947781,-0.5280575871393827
17.68,-0.00693326944424001,0.04898365292736184,0.506861847937599
17.69,-0.0069374379198812505,-0.47922394313805106,-0.29236727261246676
17.7,-0.006941679175236818,0.41930940923822113,0.19513526565236206
17.71,-0.006945996502631653,0.7137722999436746,0.13266432076410822
17.72,-0.006950392979761092,-0.12074224769948173,0.041507291447395234
17.73,-0.0069548714670040505,0.48275259253772373,0.46999638747078226
17.740000000000002,-0.006959434599259092,0.1094645085111853,0.4523839153847401
17.75,-0.006964084785754773,0.06289086116833192,-0.10235246637033979
17.76,-0.0069688242029417305,-0.35075817756213584,0.5198698087684741
17.77,-0.006973654793175201,0.25145764839760637,0.6536940801977118
17.78,-0.006978578262159267,0.30008715665678243,0.8112386328409373
17.79,-0.006983596076193947,0.19583370544844292,-0.5584442700483259
17.8,-0.006988709462944351,0.78645697180856,0.36485424730346794
17.81,-0.006993919408836744,0.09232915740692228,0.13680045315785294
17.82,-0.006999226660383262,0.7007615771566653,0.7853838819349201
17.830000000000002,-0.007004631724833923,0.11843371840854477,0.0859078187463635
17.84,-0.007010134871187504,0.8480927434284661,0.4155995387226443
17.85,-0.00701573613256325,0.3326737237393604,-0.8353214673243468
17.86,-0.0070214353085773255,-0.086433240191784,0.05103769113631107
17.87,-0.007027231968049542,0.25514688000971836,1.6459964558879343
17.88,-0.007033125453189841,-0.004613202196551119,0.9134333851496405
17.89,-0.007039114882938989,0.24887043700472397,1.416075668793332
17.900000000000002,-0.007045199159091338,0.30858111347253364,-0.14178972629721798
17.91,-0.007051376970084543,0.2685131334638191,-0.48258784845608504
17.92,-0.007057646796616702,-0.3159773142641169,0.7440856449519687
17.93,-0.007064006919826778,0.1526995300725101,0.5250564037791351
17.94,-0.007070455424222463,0.5211527451736828,0.49169159378992444
17.95,-0.00707699020836937,0.17271842864454529,0.3297220949273042
17.96,-0.007083608989806827,-0.12082330196796612,-0.06010515632652025
17.97,-0.007090309313614293,0.2473191617219958,0.23306536348706963
17.98,-0.0070970885606114874,-0.1529631490023066,0.2018516453954705
17.990000000000002,-0.007103943955080969,0.22835326014394022,0.31714523813602585
18.0,-0.0071108725732091415,0.2717683278099222,0.14185155000230093
18.01,-0.0071178713537621,0.6898213856920102,0.046463411816510536
18.02,-0.007124937104801543,0.7879749983131794,0.8448109987529973
18.03,-0.007132066515579826,1.0058077374356036,0.4857706835184722
18.04,-0.007139256162043189,0.2103300915370132,1.0911294509220584
18.05,-0.007146502524253452,0.4150110036167551,0.4398343322231515
18.06,-0.0071538019860031155,0.7203637498532072,1.2412816434691016
18.07,-0.007161150852433447,-0.0034182853363882958,0.38231354651331356
18.080000000000002,-0.0071685453569740225,0.9084178760083481,0.4851917672477431
18.09,-0.007175981671609295,0.46182081213857196,0.7376656772337302
18.1,-0.007183455919192343,0.43259691989582605,0.47455912864776306
18.11,-0.007190964179517014,0.5486823904019352,0.5119751142525093
18.12,-0.007198502503452944,0.44076610961651286,-0.14381444037227498
18.13,-0.0072060669203419525,0.44236535150467016,0.9381595546065885
18.14,-0.007213653448966979,0.5389817124844916,0.551985591485815
18.150000000000002,-0.007221258106486307,0.33597696887751793,1.0528263144790364
18.16,-0.007228876919418851,0.309938684001195,0.37455195779978173
18.17,-0.007236505932966576,0.06369593050887143,0.8450535968032686
18.18,-0.007244141220710113,0.3500112058657561,0.02850038259787724
18.19,-0.007251778892997467,-0.2685153688193719,0.007135692936424409
18.2,-0.007259415106713997,0.9699904681195916,1.0191025654590404
18.21,-0.007267046074047379,0.18573440918642506,0.5923526877895162
18.22,-0.007274668070118564,0.4418372968234265,0.43777112559900183
18.23,-0.007282277443035803,0.35026902359657885,0.8068142358893284
18.240000000000002,-0.007289870621752742,0.9762242397214761,0.18856304223032766
18.25,-0.0072974441210031165,0.8531318236198868,0.3785189424044808
18.26,-0.007304994552962621,0.1846057681084219,0.44064604778115124
18.27,-0.00731251863180792,0.3127852464732856,1.0569775952662113
18.28,-0.007320013180880823,-0.10301222250533647,1.2887341208295897
18.29,-0.007327475139766979,-0.023744906454448232,-0.24825371563587106
18.3,-0.007334901570169852,0.26771493786966905,0.7077307523185785
18.31,-0.007342289661537164,0.0993881381985231,1.0855018559989786
18.32,-0.007349636736619429,0.11969120441124541,0.6028556012356658
18.330000000000002,-0.00735694025576929,0.003161436010734645,0.6678261600770674
18.34,-0.00736419782294426,0.22464882145131143,0.5991217309813084
18.35,-0.007371407188073177,0.09221477420534462,0.11612556910780147
18.36,-0.00737856625276742,0.5164678826060457,1.1805784108584139
18.37,-0.007385673072671416,0.46587664824416697,0.3517265250155517
18.38,-0.007392725860277261,0.5786559018066667,0.2395065590837085
18.39,-0.007399722987807759,0.5654737315692232,0.3104280507138738
18.400000000000002,-0.007406662989809302,0.4064741405169799,0.6764386522212913
18.41,-0.007413544564338508,0.06684044567154403,0.7759611243862689
18.42,-0.0074203665742365674,0.5649387138414488,0.6414244694090285
18.43,-0.00742712804883909,0.15722319448058353,1.1470245541888695
18.44,-0.007433828183756182,0.803505578221893,0.13572015671588517
18.45,-0.007440466341096799,0.4401934767775894,0.4443536353081089
18.46,-0.0074470420498638,0.31812467957179563,1.332426400594739
18.47,-0.007453555004413919,0.25086652866666376,0.3496112494533139
18.48,-0.007460005064046159,0.3501212470442689,0.6028361185013866
18.490000000000002,-0.007466392251461703,-0.026292673232147602,0.8739967881252497
18.5,-0.007472716751000949,0.20997526213461323,0.9176760463295934
18.51,-0.007478978906267917,0.41833368320032,0.7224077731143579
18.52,-0.00748517921801034,0.5206390428501227,0.44612021688725656
18.53,-0.007491318341385538,0.727210733945476,0.9215626606875701
18.54,-0.007497397082208944,0.17077065127269409,0.8955018864371613
18.55,-0.007503416394470866,0.2585339503744262,0.44484523980670265
18.56,-0.007509377375499677,-0.04329836419062044,0.38815638094143984
18.57,-0.007515281262931864,0.17271226282136454,0.09222843112129442
18.580000000000002,-0.007521129429780137,0.7397675042221664,0.315938849416335
18.59,-0.007526923379792788,0.5062941821774225,0.6761946949833391
18.6,-0.007532664742735203,0.5427391871316748,0.323395527921986
18.61,-0.007538355270169102,0.02168712329201845,1.084625476626226
18.62,-0.007543996828873334,0.14478835085833844,0.5372143449312539
18.63,-0.007549591395793413,0.6753018434513406,0.9775628715996963
18.64,-0.007555141053076033,0.34982825394469025,0.5531288266911287
18.650000000000002,-0.007560647981627811,0.7132082670003443,0.22333992127753427
18.66,-0.007566114454344268,0.5980228498438412,0.7960211044930006
18.67,-0.0075715428308639095,0.30441930639377035,0.48620613724444994
18.68,-0.007576935552027864,0.29906894057159855,-0.4427963872140648
18.69,-0.00758229513255013,0.25824652328561043,0.5229789360428797
18.7,-0.007587624153862083,0.12642194096318585,0.7005864823869075
18.71,-0.00759292525867774,-0.24188717526939715,0.052780257197960534
18.72,-0.007598201143701803,0.41613438067347797,0.1434515757719958
18.73,-0.007603454554400205,0.1633759980140816,1.4507941207323596
18.740000000000002,-0.007608688275999988,0.29938988354215734,-0.2534734214023774
18.75,-0.007613905129384433,0.07787369496503689,0.5383406697179461
18.76,-0.007619107961665121,-0.16998230420820845,0.44574143936463373
18.77,-0.007624299641847029,0.4715493592208624,0.9755373510785026
18.78,-0.0076294830523901515,0.2957218098615366,-0.3518282954985986
18.79,-0.007634661083135468,-0.050809379608067834,0.5486286540103198
18.8,-0.007639836626741394,-0.05399256373151626,0.2622953883857513
18.81,-0.007645012568629151,0.5369909897693962,1.1229396406208614
18.82,-0.007650191782811887,0.10685598412357515,0.5094998181460686
18.830000000000002,-0.007655377126778773,0.5154293223626294,0.10973986037051092
18.84,-0.007660571431845153,0.27671720829791596,0.5059413734606827
18.85,-0.007665777499758498,0.6342311025479951,0.6562356983532515
18.86,-0.007670998096700465,-0.14184952690377287,0.6497718045174259
18.87,-0.007676235946389935,0.06798833663768995,0.6173698241344597
18.88,-0.007681493725096175,0.9028456905529328,0.19944131221291783
18.89,-0.00768677405615082,0.13843965609559147,0.0962525305411066
18.900000000000002,-0.00769207950420226,0.20794867426850766,-0.3989781390273549
18.91,-0.007697412571696406,0.3600256508596289,-0.13743241427196518
18.92,-0.007702775691895432,0.08527493672465246,1.113368306098049
18.93,-0.007708171226640105,0.3092243688606468,0.6225066119567766
18.94,-0.007713601460199367,0.26307369659683577,1.3856390118285047
18.95,-0.007719068595368975,-0.15743458356084594,1.181087404082997
18.96,-0.007724574749549309,-0.06327332453458513,-0.1725925942951475
18.97,-0.0077301219506393975,0.2733218579463637,1.6329127602001563
18.98,-0.007735712135253496,-0.6256131614045153,1.3157068483153873
18.990000000000002,-0.007741347143074952,0.17749645118571208,0.872007741258028
19.0,-0.0077470287154614275,0.577353338967553,0.5328166281043125
19.01,-0.007752758492678806,0.8777295572687207,0.3438198317835397
19.02,-0.007758538009548304,0.02144365561258697,0.4570156466679164
19.03,-0.007764368695883635,0.2650696471886064,1.0751740802431948
19.04,-0.007770251872969481,0.725806973316095,0.4995642785172356
19.05,-0.007776188751852759,0.004238529274832906,0.8880006720370058
19.06,-0.007782180431601705,0.012198731061719006,0.8832765964007498
19.07,-0.007788227899753818,0.6838437345648206,0.7826451792956106
19.080000000000002,-0.007794332029663382,0.03343865183511758,0.9161597191824133
19.09,-0.00780049358031292,0.2511850639125073,0.021074439579664428
19.1,-0.007806713195834726,0.023709408873403035,0.6376920853813552
19.11,-0.007812991405791255,0.30634028279191367,0.38005520404403953
19.12,-0.00781932862443137,1.00441178434216,0.7653620023207519
19.13,-0.007825725151810712,-0.302333633015886,0.13331377098651648
19.14,-0.007832181173851031,0.4474401913733242,-0.1763192407841525
19.150000000000002,-0.007838696763586773,0.14645487883876981,-0.2641451822130607
19.16,-0.007845271881594404,-0.2208794071623462,0.3402305162927569
19.17,-0.007851906377602726,0.37752025582822574,0.17700098535935455
19.18,-0.007858599992109716,0.9783910356510114,-0.33068486531498686
19.19,-0.007865352357893802,0.1693010200618329,1.0369918311579704
19.2,-0.007872163002011266,0.12381862228340247,-0.0025350152121066394
19.21,-0.007879031347578508,-0.16851557167281583,0.7637959441375749
19.22,-0.007885956716707335,0.2935075131180618,0.6621974744399917
19.23,-0.007892938332793175,0.15885739323398243,1.0349186381919075
19.240000000000002,-0.007899975322739262,0.29426958574059836,0.8241854979381256
19.25,-0.007907066720382525,0.42748864980163415,0.7007089003003353
19.26,-0.007914211469426712,0.6812290791146967,-0.1407525310654062
19.27,-0.007921408425997029,0.05118045851599601,0.3311185871755512
19.28,-0.00792865636292644,0.1542092312378639,0.6984350436747774
19.29,-0.007935953973034832,0.5725005985722696,0.9936095754934722
19.3,-0.00794329987177113,-0.13900214842138198,0.38913764059539097
19.31,-0.007950692602202459,0.45618727962862493,1.8804712268268498
19.32,-0.00795813063749786,0.33961202768481263,0.38986775477265445
19.330000000000002,-0.007965612386472544,0.7501395014065501,-0.05790434599566763
19.34,-0.007973136196826483,0.5722686176730593,1.33909528222219
19.35,-0.007980700358620503,0.39621157502204113,1.3987557832375674
19.36,-0.007988303108894384,0.22762425814873927,0.48421628197330074
19.37,-0.007995942636677307,0.19440728084392928,0.7810535170917294
19.38,-0.008003617086223607,0.10706818045333501,0.10391428089720589
19.39,-0.00801132456187744,0.37489406995634694,0.5906784075226945
19.400000000000002,-0.008019063132625149,-0.44055798281798836,0.4358863445639202
19.41,-0.00802683083506864,0.17515465510543232,1.0912249331082338
19.42,-0.0080346256807209,0.3930222611580241,0.3725781663194003
19.43,-0.008042445656908159,0.4554314068456878,0.7646159567888717
19.44,-0.00805028873427075,0.7459676871133433,-0.3728173850198152
19.45,-0.008058152868707296,0.4348117975380012,0.7077938367853213
19.46,-0.008066036007864064,0.31365592841302165,0.4774161374257119
19.47,-0.008073936094321511,-0.024288570668178185,2.306348016659814
19.48,-0.008081851068284043,0.4282137588895529,0.5646014143223262
19.490000000000002,-0.00808977887644514,0.7258858114112215,1.0816245931776955
19.5,-0.00809771747116153,0.9037896161215159,0.5589877374124144
19.51,-0.008105664817691623,0.3083758352243952,0.6686748385135487
19.52,-0.008113618897115525,0.1107221801183896,0.7342393975270323
19.53,-0.008121577710044785,0.4233865573557914,0.6938187457150528
19.54,-0.00812953928194677,-0.25691151568544845,0.7460270522856505
19.55,-0.008137501665148776,0.1441266357615008,0.4972373752879915
19.56,-0.008145462944095724,0.48062894546996293,0.28001859789051015
19.57,-0.008153421237670945,0.6872870414705491,0.2995962262943711
19.580000000000002,-0.008161374703552155,0.4754123198203057,1.0273892484557345
19.59,-0.00816932154084532,0.34558010164013564,0.7543956859836166
19.6,-0.008177259994034805,0.05829317341615171,0.4152074255834971
19.61,-0.008185188356855456,0.09695642842778722,1.0346970593290805
19.62,-0.00819310497195131,0.9836370415038942,0.8766673220954813
19.63,-0.008201008237922788,0.0842482945904103,0.9138063297582906
19.64,-0.008208896609451675,-0.14547325088107835,-0.2599417649356026
19.650000000000002,-0.008216768600778844,0.5931892722978107,0.6121382325346649
19.66,-0.008224622787513182,0.30009507549564773,0.13554436476850185
19.67,-0.00823245780930833,0.7551711423680548,0.21059331348678045
19.68,-0.008240272371755938,0.6086193026010893,0.8127371908068461
19.69,-0.008248065248817738,0.20320195496629118,0.5180910794764783
19.7,-0.008255835283823702,0.1720614928039231,0.3520776204024201
19.71,-0.008263581391801497,-0.2323131290533478,1.0508424073654723
19.72,-0.008271302561041992,0.11882632930315773,0.5691772675937133
19.73,-0.008278997853111727,0.2855332535506521,1.269989965087348
19.740000000000002,-0.00828666640562324,0.29549753143132484,0.10873929532239801
19.75,-0.008294307432321754,0.4754563166630337,0.7934983869158496
19.76,-0.0083019202238675,0.4970772851880141,0.2651657343390269
19.77,-0.00830950414898777,0.41637841398366915,0.0019857944857230025
19.78,-0.008317058654305346,0.250556753871089,-0.5815332435544793
19.79,-0.008324583265559628,0.36915025107560606,1.1273547180976011
19.8,-0.008332077586928778,0.7101079362515438,0.4476569847134598
19.81,-0.008339541301442802,0.42547514428037,0.46732840490608807
19.82,-0.008346974170586195,0.012497083920718305,0.368208224658891
19.830000000000002,-0.008354376034542194,0.2785456770716851,0.23921839676449663
19.84,-0.00836174681104646,0.6483886854331565,0.583119113915518
19.85,-0.008369086495294676,0.5710384216787637,0.8483924078672862
19.86,-0.008376395159099222,-0.03249485899335332,0.6950008281840174
19.87,-0.008383672949892652,-0.051786026287921824,0.7075453925319157
19.88,-0.008390920089663492,0.675391433510439,0.16339389601674187
19.89,-0.008398136874117444,-0.0022049083285391757,1.0153239298636356
19.900000000000002,-0.008405323670867068,0.4299568922764079,-0.2784966634725823
19.91,-0.008412480918560108,0.8093605168032227,1.2157189666077128
19.92,-0.008419609124955318,0.45635112824734686,-0.3470995934530179
19.93,-0.0084267088656259,0.1911820793250508,0.35131449927540204
19.94,-0.008433780781931289,0.3828348284365332,0.6973413062846121
19.95,-0.008440825579363109,0.793839831055624,0.468449989738053
19.96,-0.008447844025075299,7.510820368213859e-06,0.48778832778045583
19.97,-0.008454836946356098,0.21623204187625486,1.0134985667936485
19.98,-0.008461805228128356,-0.2709258400804223,0.6779248689091365
19.990000000000002,-0.008468749811237979,0.33298658023970834,1.029287523605912
20.0,-0.008475671689012811,0.26378414648763565,0.23322572743450343
20.01,-0.008482571906150888,0.25867116741820545,0.7984759356599775
20.02,-0.008489451555730576,0.4871783617649952,1.2295047727528041
20.03,-0.008496311776317569,0.45095485803246066,-0.675022858046681
20.04,-0.008503153748916718,0.021757355290466362,0.474448193780145
20.05,-0.008509978696528869,0.5407455238903315,0.48449575221708363
20.06,-0.008516787878460294,0.33716601642348865,0.9924221050462507
20.07,-0.00852358259004526,0.21025025801017977,-0.22177272043338603
20.080000000000002,-0.00853036415864348,0.38691636665979645,0.19085834255317974
20.09,-0.008537133941175994,0.29005311308411336,0.5149023469430155
20.1,-0.00854389332030417,0.20565625032642923,0.41076984594215415
20.11,-0.008550643703512014,0.36452110750453515,-0.44476297279222177
20.12,-0.008557386518525825,0.26188285983311865,0.7007259977509386
20.13,-0.008564123211337444,0.25071004276105935,1.0749694411321165
20.14,-0.008570855243001982,0.635395006358087,0.29263270151985954
20.150000000000002,-0.008577584086990024,0.7819724722405047,-0.3728442609324363
20.16,-0.008584311225567208,0.4719518736725566,0.1320542018867379
20.17,-0.008591038148276312,-0.18670309120752662,0.4158250737512496
20.18,-0.00859776634764957,0.3092647265939504,0.34944615516168454
20.19,-0.008604497317386538,0.36497841030403066,1.1906215568446288
20.2,-0.008611232549810284,0.4985178380736257,-0.32727293895820864
20.21,-0.008617973532298146,0.552163260709935,0.7692123832473503
20.22,-0.00862472174422929,0.6658050789706821,0.7160088865658
20.23,-0.008631478655558352,0.40503302353285336,1.4747219726502612
20.240000000000002,-0.008638245723704642,0.44090752843299874,-0.09131202560737561
20.25,-0.00864502439098794,0.41174739418109546,0.8994354219189575
20.26,-0.00865181608152255,-0.261568397958479,0.6455712840529058
20.27,-0.008658622199827725,0.559105985936105,0.5382409123257299
20.28,-0.008665444127606267,0.3828737254679098,0.027193293542320807
20.29,-0.008672283222240446,0.09460519622960069,0.133630256230315
20.3,-0.008679140813521955,0.055714485155401616,0.0527875497140643
20.31,-0.008686018202765496,-0.21564284384681162,0.04490481627017373
20.32,-0.008692916659207614,-0.7856045525299317,0.21255914809524235
20.330000000000002,-0.008699837419559112,0.31710547147783574,1.2742227949282527
20.34,-0.00870678168453971,0.0455950127575767,1.074786675135611
20.35,-0.00871375061841134,0.6094183028232733,0.41161532615122365
20.36,-0.008720745346649765,0.7141828161807893,0.15332136674661845
20.37,-0.008727766954173308,0.2696262377157996,0.010870686113665318
20.38,-0.008734816484227205,0.282557766644716,0.29728216761334325
20.39,-0.008741894936284031,0.5141896728730649,1.007301923399202
20.400000000000002,-0.008749003264680325,0.13656466585191662,0.8565204306389396
20.41,-0.008756142378552514,0.5601467902109751,1.293301666738496
20.42,-0.00876331313913245,0.38074789589989727,0.33532044130261784
20.43,-0.008770516359487704,0.4543716084025742,0.35402818235824746
20.44,-0.008777752803526164,0.4046213628098713,1.0296690221209646
20.45,-0.008785023184678546,0.46479175080432655,1.2291122754453019
20.46,-0.008792328165757628,0.7273300549580476,0.1018847205346971
20.47,-0.008799668357696555,0.7429624363381417,0.6464017825829168
20.48,-0.008807044319498431,-0.25927079938157577,0.6061074245021972
20.490000000000002,-0.008814456557183279,0.3208872715200082,0.9482253223556649
20.5,-0.008821905524060845,0.479738395625731,-0.5767489159573953
20.51,-0.00882939161990893,0.2503802016517675,0.179405617689959
20.52,-0.00883691519115299,0.252846361195489,1.0142974854814104
20.53,-0.008844476530683895,0.48856679325291463,0.9268958759309931
20.54,-0.0088520758777813,0.6348657705821307,0.8413120951793123
20.55,-0.008859713418297908,-0.23095847873278774,0.0626376514297508
20.56,-0.008867389285085634,0.2425540655240166,0.25912743654986004
20.57,-0.0088751035580588,0.6131193602158798,-0.026799892630610445
20.580000000000002,-0.008882856264567408,0.23823029602499818,-0.5189320608681094
20.59,-0.008890647379990957,0.0037644679712373346,-0.2526537224612282
20.6,-0.008898476828368631,0.7509132976700562,0.8664764821965408
20.61,-0.008906344482969467,0.0484752815979963,0.6979370218716412
20.62,-0.008914250167075482,1.0255045717705635,0.4488033211825133
20.63,-0.008922193654760505,0.14833453065180138,0.35247525972698146
20.64,-0.008930174671849622,0.3914486425043903,0.5965418672079514
20.650000000000002,-0.008938192896744135,0.010459228879108525,1.4511681970807686
20.66,-0.00894624796176116,0.2825409880942208,0.22174709399680548
20.67,-0.008954339454083646,-0.07286302174514424,-0.2488359541060723
20.68,-0.008962466917021935,0.03886823890610931,-0.05176174257298649
20.69,-0.008970629851120095,0.07751476091805638,1.093160737409486
20.7,-0.008978827715410465,0.5297171166054069,0.5440421402328526
20.71,-0.008987059929317597,0.22511872700392874,1.4341803249597302
20.72,-0.008995325873437512,0.048121904023144854,1.1621633363906365
20.73,-0.00900362489132959,0.6659566214499981,0.5197949321012948
20.740000000000002,-0.009011956291175354,0.22237312400887532,0.7479802939428497
20.75,-0.00902031934688175,0.36281191238395305,0.7734329041309402
20.76,-0.00902871330012291,0.26748439439323474,1.0601821500417274
20.77,-0.009037137362031428,0.21130754698871948,0.7232600631819714
20.78,-0.009045590714917945,0.6593136912234513,0.9242432604912659
20.79,-0.009054072513197632,0.10779714164630742,0.9167961271434373
20.8,-0.009062581886322033,0.7776729017166917,0.07384853920309736
20.81,-0.009071117939624673,0.2636696798553575,0.18628178214508984
20.82,-0.009079679756898662,0.29319907519148974,0.8710487122515196
20.830000000000002,-0.009088266401427838,0.300291456125199,0.5968082614339496
20.84,-0.009096876918247995,0.48719597254675123,0.8032940733012577
20.85,-0.009105510336473454,0.3286821066518124,1.6813443944062478
20.86,-0.009114165669875997,0.1335238201778936,0.4999558698010149
20.87,-0.009122841919871116,-0.2644675701736843,0.6656762801092136
20.88,-0.009131538076906422,-0.16117753624548223,0.5928843723294611
20.89,-0.009140253122559892,0.2351247493267318,0.49041244375905346
20.900000000000002,-0.009148986030847238,0.6473136023378541,0.12337342465650081
20.91,-0.009157735771087104,-0.09924893207042804,0.15640971419903055
20.92,-0.009166501308745491,0.6061507890347237,1.089805043457743
20.93,-0.009175281607226459,-0.09098824183778886,0.16073555257241567
20.94,-0.009184075630748604,0.3307081642938483,0.07430575496010472
20.95,-0.009192882345188984,-0.11961264264612526,0.18338177159925922
20.96,-0.009201700720060327,0.42205805629477827,0.37087133278411566
20.97,-0.00921052973018175,0.25598858578508765,0.5486018539577799
20.98,-0.009219368357698701,0.06615585177806851,1.172412859302185
20.990000000000002,-0.009228215593512798,0.32478207244530866,0.9620055892388399
21.0,-0.009237070438634443,0.2553479508117432,0.04917107541203275
21.01,-0.00924593190657818,0.2659341330613624,-0.038299046083778876
21.02,-0.009254799024668837,0.6199214495207762,0.9179650884665225
21.03,-0.009263670834620373,0.4475142890587657,1.1859721117501318
21.04,-0.009272546395094318,0.4887069053905462,0.16475672741066844
21.05,-0.009281424783206243,0.4694089000942855,0.05143508434713162
21.06,-0.009290305095304836,0.36707694840868565,0.5461472672681426
21.07,-0.009299186448222198,0.7645034690347043,0.258871576474948
21.080000000000002,-0.009308067981392104,0.3023846427739106,0.006503700581812433
21.09,-0.009316948857536426,0.5016474760892013,0.6989441068662969
21.1,-0.009325828263703807,-0.26207962258257816,-0.10289273285294143
21.11,-0.009334705412796764,0.5299133621237819,1.0957218840993845
21.12,-0.009343579544629246,0.2060790002447524,0.7967299199158022
21.13,-0.009352449926743552,0.62220899621379,0.7028204397403203
21.14,-0.00936131585550908,-0.13395390753128694,0.1847179022339125
21.150000000000002,-0.009370176656891575,0.5718884766903806,0.5945561964822084
21.16,-0.00937903168777151,0.19588203163262982,0.06173490437253154
21.17,-0.009387880335971968,0.3778393553514614,0.3730345942308863
21.18,-0.009396722021758144,0.007323276853886794,-0.04172441670975924
21.19,-0.009405555888880389,0.15618774095159807,0.6740162061774791
21.2,-0.00941438060247783,0.6822813543480772,0.9459607648180588
21.21,-0.009423195646391496,0.1627254487440226,0.9613976941878603
21.22,-0.00943200058570947,0.024110294951259898,0.43280198477857545
21.23,-0.009440795022305595,0.3893868393957664,0.21296600147171418
21.240000000000002,-0.009449578595154376,0.6829630135167172,0.7529021268086188
21.25,-0.009458350980612965,-0.173660442339063,0.052634924585657106
21.26,-0.009467111892401158,0.6584760127174384,-0.807435001919018
21.27,-0.009475861081984468,0.7850808490107841,-0.18978001651487508
21.28,-0.009484598338408581,0.3156499709796378,-0.0030523200910106407
21.29,-0.009493323488503265,0.9703895341284305,0.5887130294370335
21.3,-0.009502036396657467,0.09929532844230562,1.0868561572768662
21.31,-0.00951073696479156,0.08833793230304082,0.8826528528700175
21.32,-0.009519425132215547,0.6283519936718633,-0.03296802552358502
21.330000000000002,-0.009528100875271542,0.08925674149645658,0.035917841653455906
21.34,-0.009536764207155362,0.575491119857785,1.7690514336072265
21.35,-0.009545415177524946,0.32993418990671747,0.570055656277853
21.36,-0.009554053871998662,0.261554622626723,0.08383795404920169
21.37,-0.00956268041191718,0.24948595758829328,0.4473665956763751
21.38,-0.009571294953524405,0.4426078763504462,-0.16526087530968814
21.39,-0.009579897687715487,-0.33468026224340036,-0.36035230363768034
21.400000000000002,-0.009588488839310502,0.5657784897006891,0.4437513325118541
21.41,-0.00959706866624878,0.7834949437076317,0.8711626969695054
21.42,-0.009605637459123718,-0.12880677331316887,-0.6362926391524002
21.43,-0.00961419554018945,0.1415170095349712,0.05830537883054354
21.44,-0.009622743262851206,-0.243871326173357,0.22900346364203628
21.45,-0.009631281010466248,0.09353284514212802,0.4904112365310494
21.46,-0.009639809195915033,0.6601189281135268,0.8076150278421532
21.47,-0.00964832826021998,0.20107084138316425,1.1772006042566807
21.48,-0.009656838672073734,0.13241620579007954,0.39154950767008917
21.490000000000002,-0.009665340926430588,-0.15910080001379312,-0.18616311428635002
21.5,-0.009673835543659822,0.5633241646267867,0.34322408022712414
21.51,-0.009682323068670952,0.1911927421047538,-0.03571998970792012
21.52,-0.009690804069791113,-0.07273123397460222,0.29969208718672935
21.53,-0.009699279137585339,0.46300476188844614,0.7110738237941931
21.54,-0.009707748883615407,0.4818961504213097,0.5046541138126651
21.55,-0.009716213939335685,0.7030100865237381,1.3148064524482233
21.56,-0.009724674955311286,0.7095003187778823,0.2716402424565499
21.57,-0.009733132599893564,0.41064918309120757,0.7742340527295499
21.580000000000002,-0.009741587557447454,0.4152780029590453,0.40618999134428113
21.59,-0.009750040528016715,0.3490505677562027,0.2662970896289727
21.6,-0.00975849222579998,0.25114685760036504,-0.07135550875858421
